"Maximum Amount should be greater than the Minimum Amount.",,
"Maximum Amount should be lesser than Pricing Rule's Maximum Amount",,
"Maximum Quantity should be greater than the Minimum Quantity.",,
"Maximum Use",,
May,,
Memo,,
"Memo / note",,
Memorize…,,
Meter,,
Million,,
"Min Amount",,
"Min Qty (As Per Stock Unit)",,
"Minimum Amount should be greather than the Pricing Rule's Minimum Amount.",,
"Minimum Amount should be less than the Maximum Amount.",,
"Minimum Quantity should be less than the Maximum Quantity.",,
"Minimum Total Spent",,
Misc,잡수익,
Miscellaneous,,
"Miscellaneous Expenses",잡비용,
Mo,,
Mobile,,
Modern,,
Modified,수정됨,
"Modified By",수정자,
"Money in",,
"Money out",,
Month-end,,
Monthly,월간,
Months,월간,
More,,
"More Filters","필터 더보기",
"More shortcuts will be added soon.",,
"Move is not available for an in-memory company.",,
"Move to",,
Moved,,
"Moved back to For Review.",,
"Movement Type",,
"Mutation Id",,
Name,이름,
Navigate,Naviguer,
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}",,
"Net Total",총계,
"New ${0}","새로운 ${0}",
"New ${0} ${1}",,
"New Account","새로운 계좌",
"New Company",,
"New Entry","새로운 항목",
"New Template",,
"New manual bank",,
"New transactions are waiting on a sub-account that isn't mapped yet. Map your Plaid sub-account to a bank account so they can show up here.",,
"Next Due Date",,
"Next Due Date must be at least tomorrow (same-day scheduling is not allowed).",,
Nine,,
Nineteen,,
Ninety,,
No,아니오,
"No Display Entries Found",,
"No Plaid accounts were returned. Use Refresh for this institution or reconnect the bank if login is required.",,
"No Plaid connections yet. Use Connect Banks via Plaid to link an institution.",,
"No Print Templates not found for entry type ${0}",,
"No Value",,
"No Values to be Displayed","표시할 데이터가 없습니다.",
"No accounts were deleted.",,
"No bank accounts were returned for this connection.",,
"No bank or credit-card accounts yet. Add one in Chart of Accounts to start reconciling.",,
"No deposits in this period.",,
"No entries found","항목를 찾을 수 없습니다.",
"No entries were imported.",,
"No entries yet.",,
"No excluded transactions.",,
"No expenses in this period","기간 내 비용이 없습니다.",
"No filters selected","필터가 선택되지 않았습니다.",
"No linked entries found",,
"No manual banks yet. Add one to start uploading CSV statements.",,
"No recent sync from your bank.",,
"No results found","결과를 찾을 수 없습니다.",
"No results found, disable filters",,
"No reviewed transactions yet.",,
"No rows added. Select a file or add rows.",,
"No rows to import.",,
"No stored batches left to re-fetch for this account. Recent history may be incomplete — upload a CSV/OFX if you need older transactions.",,
"No transactions to review. Click Upload file above to import CSV, QBO, or QFX.",,
"No transactions yet","거래가 아직 없습니다.",
"No withdrawals in this period.",,
No.,,
"Non Active Serial Number ${0} cannot be used as Manufacture raw material",,
"Non Active Serial Number ${0} cannot be used for Material Issue",,
"Non Active Serial Number ${0} cannot be used for Material Transfer",,
"Non Inactive Serial Number ${0} cannot be used for Material Receipt",,
"Non-Inventory Items",,
None,없음.,
"Not Found",,
"Not Saved","저장되지 않음.",
"Not Submitted",,
"Not Transferred",,
"Not mapped",,
"Not now",,
Note,,
"Note: This account still has a ${0} balance in your books. You may want to record a transfer to your new bank before archiving.",,
Notes,비고,
"Nothing new to import.",,
"Nothing new to import. All rows are already on file.",,
"Nothing pending for review for this account.",,
"Nothing to re-fetch in the last ${0} days, or those batches were already deleted from LiveBooks Online.",,
November,,
"Number Display",,
"Number Series","번호 순",
"Number of ${0}","${0}의 순번",
"Number of Rows",,
October,,
"Off: open each account and use Pull bank feed. Categories never post automatically.",,
"Office Equipments","사무 집기",
"Office Maintenance Expenses","사무실 유지비용",
"Office Rent","사무실 임대료",
"Offline: Using exchange rate from ${0}",,
Okay,,
"Onboarding Complete","온보딩 완료",
One,,
"Only From or To can be set for Manufacture",,
"Only transactions on or before this date appear below.",,
Open,,
"Open Bank Feed",,
"Open Count","카운트 열기",
"Open Documentation",,
"Open Folder","폴더 열기",
"Open LiveBooks Online",,
"Open LiveBooks Online to verify",,
"Open POS Shift",,
"Open Print View",,
"Open Print View if Print is available.",,
"Open Quick Search",,
"Open Report Print View",,
"Open Sales Invoice List",,
"Open Saved or Submitted Invoice List.",,
"Open the Export Wizard modal",,
"Open the matched record and decide whether to keep, void, or unreconcile it.",,
"Opening (Cr)","초기 대변",
"Opening (Dr)","초기 차변",
"Opening Amount",,
"Opening Amounts",,
"Opening Balance Equity","초기 자기자본",
"Opening Balances","초기 잔고",
"Opening Cash",,
"Opening Cash Amount can not be negative.",,
"Opening Cash In Denominations",,
"Opening Date",,
"Opening Entry","초기 항목",
"Opening Shift",,
"Opening balance",,
"Opening your LiveBooks Online account",,
"Opening your company books. This may take a moment.",,
Operation,,
Opportunity,,
Options,,
Orange,주황색,
Organisation,조직,
"Out stock",,
Outflow,유출,
Outstanding,,
"Outstanding Amount",미지급금,
"PDF closing balance",,
POS,,
"POS Closing Shift",,
"POS Counter Cash Account is not set. Please set it on POS Settings",,
"POS Customer",,
"POS Inventory is not set. Please set it on POS Settings",,
"POS Opening Shift",,
"POS Print Template",,
"POS Profile",,
"POS Settings",,
"POS Shift Amount",,
"POS UI",,
"POS Write Off Account is not set. Please set it on POS Settings",,
"POS without stock tracking",,
"Pad Zeros","0 채우기",
Page,페이지,
Paid,지불됨,
"Paid ${0}",,
"Paid Change",,
Paisa,,
Parent,모,
"Parent Account",모계정,
"Partly Paid",,
"Partly Paid ${0}",,
Party,파티,
"Paste a name and address (e.g. from Shopify). We'll fill the fields below.",,
"Patch Run","수정 시행",
Pay,지급,
"Pay & Print",,
"Pay And Print Button Colour",,
"Pay Button Colour",,
Payable,지불가능한,
Payables,,
Payee,,
"Payee and amount are required.",,
"Payee is required.",,
"Payee, accounts, and amount are required.",,
Payload,,
Payment,지불,
"Payment ${0} is Saved",,
"Payment For","지불 대상",
"Payment Method","지불 방법",
"Payment No","지불 번호",
"Payment Number Series",,
"Payment Print Template",,
"Payment Reference","지불 참조",
"Payment Type","지불 타입",
"Payment amount cannot be ${0}.","${0} 을 지불할 수 없습니다.",
"Payment amount cannot be less than zero.","지불 금액은 0보다 작을 수 없습니다",
"Payment amount cannot exceed ${0}.","지불 금액은 ${0}을 넘을 수 없습니다.",
"Payment amount: ${0} should be greater than 0.","지불 금액: ${0} 은 0보다 커야 합니다.",
"Payment amount: ${0} should be less than Outstanding amount: ${1}.","지불 금액: ${0} 은 미지급금(${1})보다 작아야 합니다.",
"Payment method",,
"Payment method is required.",,
"Payment of ${0} will be made from account ""${1}"" to account ""${2}"" on Submit.",,
Payments,지급방법,
"Payments (Payables)",,
"Payments (Receivables)",,
"Payroll Payable",미지급급여,
"Pending Plaid transaction id",,
"Pending qty. ${0}",,
"Per-company cached FX rates (JSON) for offline use.",,
"Period end and ending balance come from your bank PDF. Beginning balance is from your last completed reconcile.",,
"Period ending",,
Periodicity,주기적,
Phase,,
Phone,전화번호,
"Pick Columns",,
"Pick Import Columns",,
"Pick a category before adding to the ledger.",,
"Pick a category…",,
Pink,핑크,
Place,장소,
"Place of supply","공급 장소",
Plaid,,
"Plaid account id",,
"Plaid account label",,
"Plaid bank account map",,
"Plaid batch apply journal",,
"Plaid connection",,
"Plaid connection not found (it may already be disconnected).",,
"Plaid delta kind",,
"Plaid item id",,
"Plaid later removed this transaction. Your books were not changed automatically — compare to your bank if amounts look off.",,
"Plaid pending",,
"Plaid removed",,
"Plaid statement (PDF)",,
"Plaid statements (Online)",,
"Plaid transaction_id while pending; cleared when posted.",,
"Plaid transactions window",,
"Plants and Machineries","생산 시설",
"Please Wait",기다려주세요,
"Please add a customer before saving",,
"Please add items",,
"Please check Key Hints for valid key names",,
"Please create a ${0} entry to view Template Preview.",,
"Please fill all values.",,
"Please restart and try again.",,
"Please select a Print Template",,
"Please select a batch first",,
"Please select a customer",,
"Please select a payment method before proceeding with payment.",,
"Please select a payment method before submitting.",,
"Please select a valid reference type.","가용한 참조 타입을 선택하세요",
"Please set GSTIN in General Settings.",,
"Please set Round Off Account in the Settings.","설정에서 반올림 계정을 설정하세요",
"Please set a Display Doc",,
"Please wait a moment and try again.",,
"Point of Sale",,
"Points must be greater than 0",,
"Points must be greather than 0",,
"Pos Print Width",,
"Pos Ui",,
"Possible duplicate",,
"Postal Code",우편번호,
"Postal Expenses","우편 비용",
"Posting Date","송부 일자",
Prefix,접두어,
Preview,,
"Price Discount",,
"Price Discount Scheme",,
"Price Discount Type",,
"Price List",,
"Price List Item",,
"Pricing Rule",,
"Pricing Rule Detail",,
"Pricing Rule Item",,
"Prime Bank",주거래은행,
Print,인쇄,
"Print ${0}",,
"Print Failed",,
"Print Settings","인쇄 설정",
"Print Setup",,
"Print Successful",,
"Print Template",,
"Print Template Name not set",,
"Print Template is empty",,
"Print Templates",,
"Print View",,
"Print and Stationery","인쇄 및 문구",
Priority,,
Proceed,,
Product,상품,
"Product Discount",,
"Product Discount Scheme",,
Profile,,
"Profit And Loss",손익,
"Profit and Loss",손익,
"Pull anyway",,
"Pull bank feed",,
"Pull failed.",,
Pulling…,,
Purchase,결제,
"Purchase Acc.",,
"Purchase Amount",,
"Purchase Invoice","결제 인보이스",
"Purchase Invoice Item","결제 인보이스 문서",
"Purchase Invoice Number Series",,
"Purchase Invoice Print Template",,
"Purchase Invoice Terms",,
"Purchase Invoices","결제 인보이스",
"Purchase Item",,
"Purchase Item Created","결제 문서 생성",
"Purchase Items","구매 물건 및 용역",
"Purchase Payment",,
"Purchase Payment Account",,
"Purchase Payments","구매 결제",
"Purchase Receipt",,
"Purchase Receipt Item",,
"Purchase Receipt Location",,
"Purchase Receipt Number Series",,
"Purchase Receipt Print Template",,
"Purchase Receipt Terms",,
Purchases,구입,
Purple,보라색,
Purpose,,
Qty,,
"Qty in Batch",,
"Qty. ${0}",,
"Qty. in Transfer Unit",,
Quantity,갯수,
"Quantity (${0}) has to be greater than zero",,
"Quantity and Amount",,
"Quantity must be greater than zero.",,
"Quantity needs to be set",,
Quarterly,1사분기마다,
Quarters,분기,
"Quick Search",,
"Quick edit error: ${0} entry has no name.",,
Quotation,,
Quote,,
"Quote Reference",,
Quotes,,
Rate,비용,
"Rate (${0}) cannot be less zero.","비용은(${0}) 0보다 작을 수 없습니다.",
"Rate (${0}) has to be greater than zero",,
"Rate can't be negative.","비용은 음의 값(-) 이 될 수 없습니다.",
"Rate needs to be set",,
"Raw Value: ${0}",,
Re-fetch,,
"Re-fetch failed.",,
"Re-fetch missing bank data?",,
"Re-fetch missing data",,
Re-fetching…,,
"Re-opened ${0} batch(es). Open Bank Account Activity for each mapped account to merge them into For Review.",,
"Reactivate feed",,
"Reactivate this feed before saving or changing the mapping.",,
Ready,,
Reason,,
Receivable,거래처,
Receivables,,
Receive,수취,
Recent,,
Reconcile,,
Reconciled,,
"Reconciled ${0} transactions for ${1}.",,
"Reconciled on",,
"Reconciled transaction",,
Reconciliation,,
"Reconciliation Line",,
"Reconciliation reopened.",,
"Reconnect bank",,
"Reconnect bank when Plaid needs you to sign in again for that institution.",,
"Reconnect failed",,
"Recurring Transaction",,
"Recurring Transactions",,
"Recurring transaction saved",,
"Recurse Every (As Per Transaction Unit)",,
Red,붉은색,
"Redeem Loyalty Points",,
"Ref Name","참조 이름",
"Ref Type","참조 타입",
"Ref. / Check No.","참조 및 수표 번호",
"Ref. Date","참조 일자",
"Ref. Name","참조 이름",
"Ref. Type","참조 타입",
Reference,참조,
"Reference Date","참조 일자",
"Reference Id not set.",,
"Reference Number","참조 번호",
"Reference Type","참조 타입",
"Reference column (optional)",,
References,,
Refresh,,
"Refresh list",,
Refreshing…,,
"Register Instance",,
"Reload LiveBooks Desktop?",,
"Remove Filter",,
"Removed count",,
Reopen,,
"Reopen reconciliation?",,
"Reopened ${0} bank feed batch(es) so history can catch up.",,
Replied,,
Report,리포트,
"Report Error","에러 리포트",
"Report Issue","이슈 리포트",
"Report will use more than one page if required.",,
Reports,보고서,
"Required fields not selected: ${0}",,
Resolution,,
Restore,,
"Retained Earnings","유보 이익",
Return,,
"Return Against",,
"Return Button Colour",,
"Return Issued",,
"Reverse Chrg.",대리납부,
Reverted,역전,
Reverts,역전,
"Review Accounts","계정 검토",
"Review your chart of accounts, add any account or tax heads as needed",,
Reviewed,,
"Right Index","우측 인덱스",
Role,역할,
"Root Type","루트 타입",
Round,,
"Round Free Item Quantity",,
"Round Off",반올림,
"Round Off Account","반올림 계정",
"Round Off Account Not Found","반올림 계정을 찾을 수 없습니다",
"Rounded Off",반올림됨,
"Rounding Method",,
"Row ${0}",,
"Row Version",,
"Run Now",,
Sa,,
Salary,급여,
Sales,판매,
"Sales Acc.",,
"Sales Expenses","판매 비용",
"Sales Invoice","판매 인보이스",
"Sales Invoice ${0} is Saved",,
"Sales Invoice ${0} is Submitted",,
"Sales Invoice Item","판매 인보이스 문서",
"Sales Invoice List",,
"Sales Invoice Number Series",,
"Sales Invoice Print Template",,
"Sales Invoice Terms",,
"Sales Invoices","판매 인보이스",
"Sales Item",,
"Sales Item Created","판매 문서 생성",
"Sales Items","판매 물건 및 용역",
"Sales Payment",,
"Sales Payment Account",,
"Sales Payments","판매 결제",
"Sales Quote",,
"Sales Quote Item",,
"Sales Quote Number Series",,
"Sales Quote Print Template",,
"Sales Quotes",,
"Sales and Purchase",,
"Same date and amount as an existing feed line or another row in this import.",,
Save,저장,
"Save ${0}?",,
"Save Button Colour",,
"Save Customizations",,
"Save Mapping",,
"Save Template","템플릿 저장",
"Save Template File",,
"Save and Continue",,
"Save as PDF","PDF 로 저장",
"Save as PDF Successful","PDF 로 저장 완료",
"Save changes made to ${0}?",,
"Save for Later",,
"Save or Submit an entry.",,
"Save statement",,
Saved,저장됨,
"Saved for later. Pick up where you left off any time.",,
"Saved. You can navigate back to the bank feed.",,
Saving…,,
Schedule,,
Schema,,
"Schema migration version",,
"Search Item (Name or Barcode)",,
"Secure storage is unavailable on this computer. Install or unlock a desktop keyring (GNOME Keyring or KWallet) to connect LiveBooks Online. Without it, this app cannot keep an Online session.",,
"Secured Loans","담보 대출",
"Securities and Deposits","증권, 예금",
Select,선택,
"Select CoA","CoA 선택",
"Select Color","색상 선택",
"Select Colour",,
"Select Country","국가 선택",
"Select File","파일 선택",
"Select Image","이미지 선택",
"Select Template File",,
"Select a Display Doc to view the Template",,
"Select a Template type",,
"Select a bank account below. Then enter the statement end date and closing balance from your PDF before saving.",,
"Select a bank account to view the register.",,
"Select a bank account.",,
"Select a form type to customize",,
"Select a pre-defined page size, or set a custom page size for your Print Template.",,
"Select bank account…",,
"Select category",,
"Select category…",,
"Select column",,
"Select file","파일 선택",
"Select folder","폴더 선택",
"Select method",,
"Select the Batch",,
"Select the template type.",,
Selected,,
Select…,,
September,,
"Serial Number",,
"Serial Number ${0} does not belong to the item ${1}.",,
"Serial Number ${0} does not exist.",,
"Serial Number ${0} is not Active.",,
"Serial Number ${0} is not Inactive",,
"Serial Number ${0} status is not Active.",,
"Serial Number Description",,
"Serial Number Series",,
"Serial Number Series cannot contain the following characters: /, ?, &, =, %",,
"Serial Number Status",,
"Serial Number is enabled for Item ${0}",,
"Serial Number is not enabled for Item ${0}",,
"Serial Number not set for row ${0}.",,
"Serial Number set for row ${0}.",,
Service,서비스,
"Set Coupon Code",,
"Set Discount Amount","할인액 설정",
"Set Loyalty Program",,
"Set Period",,
"Set Price List",,
"Set Print Size",,
"Set Template Type",,
"Set Up"," 설정하기",
"Set Up Your Workspace","나의 워크스페이스 설정",
"Set a Template value to see the Print Template",,
"Set an Import Type","가져올 타입 선택",
"Set the display language.","표시할 언어를 선택하세요",
"Set the local code. This is used for number formatting.","지역 코드를 설정하세요. 본 사항은 숫자 형식에 활용됩니다.",
"Set up two-factor authentication on LiveBooks Online before linking a bank.",,
"Set up two-factor authentication on LiveBooks Online first.",,
"Set up your company information, email, country and fiscal year","회사 정보, 이메일, 국가, 회계연도 설정",
"Set up your opening balances before performing any accounting entries","회계 입력 전 최초 잔고 입력",
"Set up your organization","조직 설정",
"Set up your tax templates for your sales or purchase transactions","판매와 결제에 대한 과세 템플릿 설정 ",
"Set when Finish Reconcile includes this entry. Source of truth for reconcile lock / warn-and-allow.",,
"Set when a bank-feed line is confirmed (Add/Match). Pre-checks the reconcile workbench.",,
"Sets how many digits are shown after the decimal point.","소숫점 아래 몇자리까지 표시할 지 설정하세요.",
"Sets the app-wide date display format.","프로그램 전반에 표시할 날짜 형식을 설정하세요.",
"Sets the internal precision used for monetary calculations. Above 6 should be sufficient for most currencies.","화폐간 계산에 활용할 내부 정확도를 설정하세요. 보통의 통화에서 6 이상의 값을 권장합니다.",
"Sets the theme of the app.",,
"Setting Up Instance","인스턴스 설정중",
Settings,설정,
Setup,설정,
"Setup Complete","설정 완료",
"Setup Wizard","설정 마법사",
"Setup system defaults like date format and display precision","시스템 기본 날짜 형식 및 표시 정확도로 설정",
Seven,,
Seventeen,,
Seventy,,
Shipment,,
"Shipment ${0} is Submitted",,
"Shipment Item",,
"Shipment Location",,
"Shipment Number Series",,
"Shipment Print Template",,
"Shipment Terms",,
Shortcuts,,
"Should entries be submitted after syncing?",,
"Show HSN",,
"Show Me","나에게 보이기",
"Show Month/Year",,
"Show debit/credit and reference columns",,
"Sign in on the web",,
"Sign in on the web to link this computer to LiveBooks Online. Keep this app open while you connect.",,
"Sign in to LiveBooks Online from the sidebar to load pending batches.",,
"Sign in to LiveBooks Online from the sidebar to use bank feeds.",,
"Signed to match General Ledger: inflow positive, outflow negative.",,
"Similar Product",,
"Single Value","단일 가치",
Six,,
Sixteen,,
Sixty,,
"Skip Child Tables","하위 표 생략",
"Skip Transactions","하위 거래",
"Smallest Currency Fraction Value",최소통화비율값,
"Smart Fill",,
"Smart Fill failed",,
Softwares,소프트웨어,
"Some Accounts Could Not Be Deleted",,
"Something has gone terribly wrong. Please check the console and raise an issue.","치명적 오류 발생. 콘솔을 열고, 문제를 보고하십시오.",
Source,,
"Source filename",,
"Source of Funds (Liabilities)","재원 (자산)",
"Split is coming soon. For now, Add the full amount and create offsetting entries manually.",,
Split…,,
"Standard Chart of Accounts","계정 표준 차트",
Start,시작,
"Start From Row Index",,
"Started at",,
State,주,
"State Tax","주세 (지방세)",
"Statement PDF URL",,
"Statement end date",,
"Statement ending date",,
"Statement setup",,
Status,상태,
Stock,재고,
"Stock Adjustment","재고 조정",
"Stock Assets","재고 자산",
"Stock Balance",,
"Stock Entries",,
"Stock Expenses","재고 비용",
"Stock In Hand",재고,
"Stock In Hand Acc.",,
"Stock Ledger",,
"Stock Ledger Entry",,
"Stock Liabilities","재고 부채",
"Stock Movement",,
"Stock Movement Item",,
"Stock Movement No.",,
"Stock Movement Number Series",,
"Stock Movement Print Template",,
"Stock Movements",,
"Stock Not Received",,
"Stock Not Shipped",,
"Stock Not Transferred",,
"Stock Received But Not Billed",외상재고,
"Stock Received But Not Billed Acc.",,
"Stock Transfer Item",,
"Stock Unit",,
StockTransfer,,
Stores,,
Su,,
Submit,제출,
"Submit ${0}?",,
"Submit Button Colour",,
"Submit entries?",,
Submitted,제출됨,
Success,,
"Success! ${0} transactions imported.",,
"Summary of each bank account: where you left off, your last statement balance, and the ledger total. Open Reconcile to match the app to your bank PDF.",,
Supplier,공급자,
"Supplier Created","공급자 생성됨",
Suppliers,공급자,
Symbol,상징,
"Sync Conflict Log",,
"Sync Data From Server",,
"Sync Data To ERPNext",,
"Sync Data To Server",,
"Sync Error",,
"Sync Settings",,
"Sync Status",,
"Sync failed",,
"Sync from Plaid",,
"Sync stores official PDFs from Plaid in LiveBooks Online (book owner). Use period dates when importing lines from your own CSV export.",,
"Syncing new transactions from your bank…",,
Syncing…,,
System,시스템,
"System Settings","시스템 설정",
"System Setup","시스템 셋업",
Table,,
Target,,
Tax,세금,
"Tax Account","세금 계정",
"Tax Amount",,
"Tax Assets","세금 자산",
"Tax Detail","세금 상세",
"Tax ID","세금 ID",
"Tax Invoice Account",,
"Tax Payment Account",,
"Tax Rate",,
"Tax Summary","세금 요약",
"Tax Template",,
"Tax Templates",,
"Tax and Totals",,
"Taxable Value","과세 가치",
"Taxed Amount","과세 금액",
Taxes,세금,
"Taxes and Charges",,
Teal,청록색,
"Telephone Expenses",통신비,
Template,템플릿,
"Template Builder",,
"Template Compilation Error",,
"Template Name",,
"Template Type",,
"Template file saved",,
Temporary,임시,
"Temporary Accounts","임시 계정",
"Temporary Opening","임시 개설",
Ten,,
Terms,조건,
"Terms and Conditions",,
Text,,
Th,,
"The Grand Total must be less than ${0} to apply this coupon.",,
"The Grand Total must exceed ${0} to apply the coupon ${1}.",,
"Online could not resume automatic imports for this account (use Refresh for this institution).",,
"The following characters cannot be used ${0} in a Number Series name.",,
"The following items have insufficient quantity for Shipment: ${0}",,
Theme,,
"These are due",,
Thirteen,,
Thirty,,
"This Month","이번 달",
"This Quarter","이번 분기",
"This Year","이번 년도",
"This account has ledger history and cannot be deleted. Archive it instead.",,
"This account has no ledger history — use Delete account instead.",,
"This account will start with a negative balance.",,
"This action is permanent","본 행위는 영구적입니다.",
"This action is permanent and will cancel the following payment: ${0}","이 행위는 영구적이며, 다음 결제를 취소합니다. : ${0}",
"This action is permanent and will cancel the following payments: ${0}","이 행위는 영구적이며, 다음 여러 결제를 취소합니다. : ${0}",
"This action is permanent and will delete associated ledger entries.","이 행위는 영구적이며, 관련된 원장 요소를 제거합니다.",
"This action is permanent.","본 행위는 영구적입니다.",
"This computer is linked to your account. Open the website to manage billing and subscription, or disconnect this app below.",,
"This computer will no longer be linked to your account until you connect again. Your company file and Online data are not deleted.",,
"This connection needs re-authentication with Plaid (login required).",,
"This pauses automatic imports for ${0}. Other linked accounts under ${1} can keep syncing. Your ledger history does not change — you can upload CSVs if you like.",,
"This permanently deletes the company file from disk. It cannot be undone.",,
"This permanently deletes this account. It cannot be undone.",,
"This permanently deletes this group and every account under it (${0} total). It cannot be undone.",,
"This permanently deletes this group. It cannot be undone.",,
"This permanently removes ""${0}"" and its manual feed data from your books.",,
"This re-opens recently acknowledged imports for ${0} so this computer can download them again if rows were deleted locally. Data must still exist on LiveBooks Online (typically within 90 days). It does not request new history from the bank.",,
"This removes ""${0}"" from your books and pauses automatic imports for this Plaid sub-account. Other linked accounts under ${1} can keep syncing.",,
"This removes ""${0}"" from your books. It is the last sub-account still syncing under ${1}, so LiveBooks will also disconnect the entire institution from Plaid until you connect the bank again.",,
"This transaction is reconciled; changing it will throw off your beginning balance.",,
"This transaction is still pending at your bank. It'll move into For Review once the bank posts it.",,
"This will unlock the last closed period so you can change cleared transactions. Continue?",,
Thousand,,
Three,,
"Tier Name",,
"Times New Roman",,
Title,,
To,,
"To Account","수신 계정",
"To Account and From Account can't be the same: ${0}","수신 계정과 송신 계정은 같을 수 없습니다. : ${0}",
"To Date","종료 일자",
"To Loc.",,
"To Year","종료 연도",
"To date",,
"To review",,
"Toggle Edit Mode",,
"Toggle Key Hints",,
"Toggle Linked Entries widget, not available in Quick Edit view.",,
"Toggle between Grid and List view",,
"Toggle between form and full width",,
"Toggle sidebar",,
"Toggle the Create filter",,
"Toggle the Docs filter",,
"Toggle the List filter",,
"Toggle the Page filter",,
"Toggle the Report filter",,
"Top Expenses","최상위 비용",
Total,총계,
"Total Amount",,
"Total Asset (Debit)","총 자산(차변)",
"Total Debit: ${0} must be equal to Total Credit: ${1}","총 차변(${0})은 총 대변값(${1})과 같아야 합니다. 한 항목에 차변과 대변이 동시에 입력된 경우에도 본 에러가 발생합니다.",
"Total Discount",,
"Total Equity (Credit)","총 자본(대변)",
"Total Expense (Debit)","총 비용(차변)",
"Total Income (Credit)","총 수익(대변)",
"Total Liability (Credit)","총 부채(대변)",
"Total Profit","총 이익",
"Total Quantity",,
"Total Spending","총 지출",
"Track Inventory",,
"Track accounts you update by uploading CSV statements. Use this for any bank or credit card you do not connect with Plaid.",,
"Transactions Plaid sent us that are still pending at the bank. They'll arrive once they post.",,
Transfer,송금,
"Transfer No",,
"Transfer Quantity",,
"Transfer Type","송금 타입",
"Transfer Unit",,
"Transfer Unit ${0} is not applicable for Item ${1}",,
"Transfer will cause future entries to have negative stock.",,
"Travel Expenses",교통비,
"Trial Balance",시산표,
"True while this line reflects a pending Plaid transaction (read-only until posted or removed).",,
Tu,,
Twelve,,
Twenty,,
Two,,
Type,타입,
"Type ""${0}"" to confirm.",,
"Type to search...","찾을 타입을 선택",
UOM,,
"UOM Conversion Item",,
"UOM Conversions",,
"UTC ISO timestamp updated after a Plaid batch is applied and acked.",,
"Unable to add an item to the return invoice.",,
"Unable to connect to LiveBooks Online. Please disconnect and try again.",,
Undo,,
"Undo fill",,
Unit,,
"Unit Type","단위 타입",
Unmatched,,
Unpaid,미지급,
"Unpaid ${0}",,
"Unsecured Loans","무담보 대출",
"Until Date","종료 날짜",
"Update checks are disabled while running in development.",,
"Updated at",,
"Upload bank file",,
"Use Full Width",,
"Use List Filters",,
"Use for bank fees, interest, or anything on the statement that is not in your books yet. Saving posts a journal entry and marks the new line cleared.",,
Used,,
"User Remark","사용자 비고",
"Utility Expenses","장비 비용",
"Valid From",,
"Valid From Date should be greather than Pricing Rule's Valid From Date.",,
"Valid From Date should be less than Valid To Date.",,
"Valid To",,
"Valid To Date should be greater than Valid From Date.",,
"Valid To Date should be lesser than Pricing Rule's Valid To Date.",,
"Validation Error","값 검증 오류",
Validity,,
"Validity and Usage",,
Value,가치,
"Value missing for ${0}","${0}에 대한 값이 입력되지 않았습니다.",
"Value: ${0}",,
"Verify your identity in LiveBooks Online, then try again.",,
Version,,
View,,
"View Accounting Entries",,
"View Paid Invoices",,
"View Payment",,
"View Purchases","지불 보기",
"View Sales","판매 보기",
"View Stock Entries",,
"View Unpaid Invoices",,
"View linked entries",,
We,,
"We couldn't apply ${0} recent batch(es).",,
"We couldn't read this bank account from the URL.",,
Weekly,,
"Weight Enabled Barcode",,
"Welcome to LiveBooks Desktop",,
"When enabled, removes all default filters applied across the system, showing all available options instead of filtered ones.",,
"When linking documents, if no match is found and filtering is in effect, allow to disable filters.",,
"Which column is the Amount?",,
"Which column is the Date?",,
"Which column is the Description?",,
"Width (in cm)",,
"Winner Device",,
"Winner Updated At",,
"Withdrawals and expenses (match the withdrawals column on your statement).",,
"Write Entry",,
"Write Off",공제,
"Write Off Account",공제,
"Write Off Account ${0} does not exist. Please set Write Off Account in General Settings",,
"Write Off Account not set. Please set Write Off Account in General Settings","공제 계정이 설정되지 않았습니다. 일반 설정에서 공제 계정을 설정하세요.",
"Write Off Entry","공제 항목",
"Year to Date",,
Yearly,매년,
Years,년,
Yellow,노란색,
Yes,네,
"You have ${0} unreviewed transactions in your Bank Feed dated on or before this statement. You may want to review those first, or your reconcile might not balance.",,
"Your bank retracted ${0} transaction(s) you had already reconciled.",,
"Your file (first rows)",,
"Your ledger lives in this company file on this computer. The same Online login on another machine without that file shows different books — keep one canonical copy, or migrate it before switching.",,
Zero,,
"Zoom in",,
"Zoom in 10%",,
"Zoom out",,
"Zoom out 10%",,
"added or modified from Plaid /transactions/sync (optional).",,
and,,
"check values and click on",,
"e.g. 5200.00",,
"e.g. Chase CSV — Checking",,
"e.g. Monthly service fee",,
field,,
held,,
"in Batch ${0}",,
"item Group",,
john@doe.com,,
no,,
"no need ${0} points to purchase this item",,
only,,
"to apply changes",,
yes,,
—,,
"— use debit/credit (advanced) —",,
"…and ${0} more",,
"⤒ Upload file",,
