"Failed to finish reconcile.",,
"Failed to load batches",,
Fax,फ्याक्स,
Features,विशेषताहरु,
February,फेब्रुअरी,
"Feed disconnected for this account. Other accounts at this institution may keep syncing.",,
"Feed paused — reactivate to import again",,
"Feed reactivated. Imports will resume on the next sync.",,
"Feed version",,
"Feed window",,
"Fetch Data From ERPNext",,
"Fetch From ERPNext Queue",,
Field,फिल्ड,
Fieldname,फिल्डनाम,
"Fieldname ${0} already exists for ${1}","फिल्डनाम ${0} पहिले नै ${1} को लागि अवस्थित छ",
"Fieldname ${0} already used for Custom Field ${1}","फिल्डनाम ${0} पहिले नै अनुकूलन क्षेत्र ${1} को लागि प्रयोग गरिएको छ",
Fieldtype,फिल्डप्रकार,
Fifteen,,
Fifty,,
"File ${0} does not exist.","फाइल ${0} अवस्थित छैन।",
"File selection failed","फाइल चयन असफल भयो",
"Fill date, payee, category, and a non-zero amount.",,
Filter,"फिल्टर गर्नुहोस्",
"Filter by Group",,
"Finish Reconcile",,
"Fiscal Year","आर्थिक वर्ष",
"Fiscal Year End Date","आर्थिक वर्षको अन्त्य मिति",
"Fiscal Year Start Date","आर्थिक वर्ष सुरु मिति",
Five,,
"Fix Failed","समाधान असफल भयो",
"Fixed Asset","स्थिर सम्पत्ति",
"Fixed Assets","स्थिर सम्पत्ति",
Float,फ्लोट,
Floor,,
"Following cells have errors: ${0}.","निम्न कक्षहरूमा त्रुटिहरू छन्: ${0}।",
"Following links do not exist: ${absentLinks .map((l) =>","निम्न लिङ्कहरू अवस्थित छैनन्: ${absentLinks .map((l) =>",
Font,फन्ट,
"For Purchase","खरिदका लागि",
"For Review",,
"For Sales","बिक्रीको लागी",
"Forbidden Error","निषेधित त्रुटि",
"Form Section","फारम खण्ड",
"Form Tab","फारम ट्याब",
"Form Type","फारम प्रकार",
Forty,,
Four,,
Fourteen,,
Fr,,
Fraction,अंश,
"Fraction Units","अंश एकाइहरू",
"Free Item",,
"Free item ""${0}"" was not added due to zero quantity",,
"Free items out of stock: ${0}",,
"Freight and Forwarding Charges","भाडा र फर्वार्डिङ शुल्कहरू",
Frequency,,
From,देखि,
"From Account",खाताबाट,
"From Account and To Account cannot be the same.",,
"From Date","मिति देखि",
"From Lead",,
"From Loc.","Loc देखि",
"From Year","वर्ष देखि",
"From date",,
"From your last reconcile (locked).",,
"Full Name","पुरा नाम",
"Furnitures and Fixtures","फर्निचर र फिक्स्चर",
GST,,
"GSTIN No.",,
GSTR1,,
GSTR2,,
"Gain/Loss on Asset Disposal","सम्पत्ति डिस्पोजलमा लाभ/हानि",
General,सामान्य,
"General Ledger","साधारण लेजर",
"Get Started","सुरु गर्नुहोस्",
"Give feedback",,
Global,विश्वव्यापी,
"Go back to the previous page","अघिल्लो पृष्ठमा फर्कनुहोस्",
"Got two minutes? Tell us what’s broken and whether you’d use encrypted cloud backup.",,
Gram,ग्राम,
"Grand Total","कूल जम्मा",
"Greater Than","भन्दा ठुलो",
Green,हरियो,
"Grid View",,
"Group By","द्वारा समूह",
"Group Deleted",,
HSN/SAC,,
"HSN/SAC Code","HSN/SAC कोड",
"Half Yearly",अर्धवार्षिक,
"Half Years","आधा वर्ष",
"Has Batch","ब्याच छ",
"Has Serial Number","क्रम संख्या छ",
"Height (in cm)","उचाइ (सेमीमा)",
Held,,
"Held Button Colour",,
Help,मद्दत,
"Hex Value","हेक्स मान",
"Hidden values will be visible on Print on.","लुकेका मानहरू प्रिन्ट अनमा देखिनेछन्।",
"Hide Get Started","लुकाउनुहोस् सुरु गर्नुहोस्",
"Hide Group Amounts","समूह रकमहरू लुकाउनुहोस्",
"Hide Month/Year","महिना/वर्ष लुकाउनुहोस्",
"Hide Unavailable Items",,
"Hide debit/credit and reference columns",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","साइडबारबाट सुरु गर्नुहोस् खण्ड लुकाउँछ। एप रिस्टार्ट गर्दा वा रिफ्रेस गर्दा परिवर्तन देखिने छ।",
"History of cleared transactions. Click Undo to send a row back to For Review. If a row is already reconciled, you'll be warned before it can throw off your beginning balance.",,
"Hold Q and type digits to set selected item quantity",,
Hour,घण्टा,
Hundred,,
"I've verified — try again",,
ID,,
INR,,
"If any entry form is open, save the details. Otherwise, save the invoice.",,
"If any entry form is open, your entry will be canceled. Otherwise the selected items will be removed.",,
"Ignore Pricing Rule",,
"Ignore reason",,
Ignored,,
Image,फोटो,
"Import CSV/OFX",,
"Import Complete","आयात पूरा भयो",
"Import Data","डाटा आयात",
"Import Data.","डाटा आयात।",
"Import Lists (CSV)",,
"Import Type","आयात प्रकार",
"Import Wizard","विजार्ड आयात",
"Import accounts, customers, vendors, items, and other lists from a CSV file",,
"Import bank statement",,
"Import transactions",,
"Imported ${0} transaction(s).",,
"Imported at",,
"Imported lines land in For Review. Nothing posts until you Add or Match. If auto-staging is off in Bank Feed Settings, use Pull bank feed.",,
"Importer not set, reload tool","आयातकर्ता सेट गरिएको छैन, उपकरण पुन: लोड गर्नुहोस्",
"In progress",,
"In stock",,
Inactive,निष्क्रिय,
"Inbox of imported bank activity. Pick a category and Add it to your books, or Match it to an existing entry. Excluded items move to the Excluded tab and are hidden from your reports.",,
"Include Cancelled","रद्द समावेश",
Income,आम्दानी,
"Income Account","आय खाता",
"Increase print template display scale","प्रिन्ट टेम्प्लेट प्रदर्शन स्केल बढाउनुहोस्",
Indigo,इन्डिगो,
"Indirect Expenses","अप्रत्यक्ष खर्च",
"Indirect Income","अप्रत्यक्ष आय",
Inflow,प्रवाह,
"Initial Sync Data",,
"Instance Id","इन्स्ट्यान्स आईडी",
"Insufficient Quantity","अपर्याप्त मात्रा",
"Insufficient Quantity.","अपर्याप्त मात्रा.",
"Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2}",,
Int,,
"Integration Error Log",,
Interested,,
"Intergrated Tax","एकीकृत कर",
"Internal Precision","आन्तरिक परिशुद्धता",
"Invalid HSN Code.",,
"Invalid Key Error","अमान्य कुञ्जी त्रुटि",
"Invalid Quantity for Item ${0}",,
"Invalid barcode value ${0}.","अवैध बारकोड मान ${0}।",
"Invalid value ${0} for ${1}","${1} को लागि अवैध मान ${0}",
"Invalid value found for ${0}","${0} को लागि अवैध मान भेटियो",
Inventory,सूची,
"Inventory Items",,
"Inventory Settings","सूची सेटिङहरू",
Investments,लगानी,
Invoice,बीजक,
"Invoice Created","बीजक सिर्जना गरियो",
"Invoice Date","बीजक मिति",
"Invoice Item","बीजक वस्तु",
"Invoice No","बीजक नं",
"Invoice No.","बीजक नं.",
"Invoice Value","बीजक मूल्य",
"Invoice payments cannot be made recurring. Use Check Register for recurring payees.",,
Invoices,बीजकहरू,
Is,छ,
"Is Coupon Code Based",,
"Is Custom","कस्टम छ",
"Is Empty","खाली छ",
"Is Enabled",,
"Is Group","समूह छ",
"Is Landscape","ल्यान्डस्केप छ",
"Is Not",छैन,
"Is Not Empty","खाली छैन",
"Is POS Shift Open",,
"Is Price List Enabled","मूल्य सूची सक्षम छ",
"Is Pricing Rule Enabled",,
"Is Recursive",,
"Is Required","आवश्यक छ",
"Is Sync Enabled",,
"Is Whole","पूरै छ",
Item,वस्तु,
"Item ${0} has Zero Quantity",,
"Item ${0} is a batched item","वस्तु ${0} एउटा ब्याच गरिएको वस्तु हो",
"Item ${0} is not a batched item","वस्तु ${0} ब्याच गरिएको वस्तु होइन",
"Item ${0} is out of stock (quantity is zero)",,
"Item ${0} not found",,
"Item ${0} not in Stock",,
"Item ${0} only has ${1} Quantity",,
"Item ${0} only has ${1} Quantity in batch ${2}",,
"Item Code",,
"Item Code Digits",,
"Item Description","वस्तु विवरण",
"Item Discounts",,
"Item Enquiry",,
"Item Group",,
"Item Name","वस्तुको नाम",
"Item Prices","वस्तु मूल्यहरू",
"Item Visibility",,
"Item enquiry submitted",,
"Item with From location not found","स्थानबाट वस्तु फेला परेन",
"Item with To location not found","स्थानमा रहेको वस्तु फेला परेन",
"Item with barcode ${0} not found.","बारकोड ${0} भएको वस्तु फेला परेन।",
ItemCode,,
Items,वस्तुहरू,
"Items (Payables)",,
"Items (Receivables)",,
January,जनवरी,
"John Doe","जोन डो",
"Journal Entries","जर्नल एन्ट्रीहरू",
"Journal Entry","जर्नल एन्ट्री",
"Journal Entry Account","जर्नल एन्ट्री खाता",
"Journal Entry Number Series","जर्नल एन्ट्री नम्बर श्रृंखला",
"Journal Entry Print Template","जर्नल एन्ट्री प्रिन्ट टेम्प्लेट",
July,जुलाई,
June,जुन,
"Key Hints","कुञ्जी संकेतहरू",
Kg,के.जि.,
Kind,,
Label,लेबल,
Language,भाषा,
"Last reconciled",,
"Last statement balance",,
"Last successful Plaid apply",,
"Last sync",,
Lead,,
"Ledger account",,
"Ledger balance",,
"Ledger device id",,
"Ledger entry",,
"Ledger name",,
"Left Index","बायाँ सूचकांक",
"Legal Expenses","कानूनी खर्च",
"Less Filters","कम फिल्टरहरू",
"Less Than","भन्दा कम",
Liability,दायित्व,
Limit,सीमा,
Lines,,
Link,लिङ्क,
"Link Validation Error","लिङ्क प्रमाणीकरण त्रुटि",
"Linked Entries","लिङ्क गरिएको एन्ट्रीहरू",
List,सूची,
"List View","सूची भ्यू",
"Live Feeds",,
"LiveBooks Cloud",,
"LiveBooks Cloud account connected",,
"LiveBooks Cloud — checking connection",,
"LiveBooks Cloud — connected",,
"LiveBooks Cloud — sign in or manage",,
"LiveBooks Cloud — signed in, server unreachable",,
"LiveBooks Desktop Version",,
"LiveBooks Desktop does not have access to the selected file: ${0}",,
"Load an existing company from your computer","आफ्नो कम्प्युटरबाट अवस्थित कम्पनी लोड गर्नुहोस्",
"Loading Plaid accounts…",,
"Loading Report...","प्रतिवेदन लोड हुँदैछ...",
"Loading Workspace…",,
"Loading accounts…",,
"Loading feeds…",,
"Loading instance...","इन्स्ट्यान्स लोड हुँदैछ...",
"Loading manual banks…",,
"Loading transactions…",,
Loading...,"लोड हुँदैछ...",
Loading…,,
"Loans (Liabilities)","ऋण (दायित्व)",
"Loans and Advances (Assets)","कर्जा र अग्रिम (सम्पत्ति)",
"Local Mutation",,
Locale,स्थानीय,
Location,स्थान,
"Location Name","स्थानको नाम",
Logo,लोगो,
"Loser Device",,
"Loser Payload",,
"Loser Updated At",,
"Loyalty Point Entry",,
"Loyalty Points",,
"Loyalty Points Redemption",,
"Loyalty Program",,
"Loyalty Program Tier",,
"Loyalty program has expired and cannot be applied",,
"Loyalty program has expired or reached maximum usage",,
"Make Entry","एन्ट्री बनाउनुहोस्",
"Make Payment On Submit","पेश गर्दा भुक्तानी गर्नुहोस्",
"Make Purchase Receipt On Submit","पेश गर्दा खरिद रसिद बनाउनुहोस्",
"Make Shipment On Submit","पेश गर्दा ढुवानी गर्नुहोस्",
"Make recurring…",,
"Manage Cloud",,
"Mandatory Error","अनिवार्य त्रुटि",
Manual,,
"Manual Banks",,
"Manual CSV",,
"Manual OFX/QBO/QFX",,
"Manual bank added.",,
"Manual banks",,
Manufacture,निर्माता,
"Manufacture Date","निर्माण मिति",
"Map accounts",,
"Map each Plaid account to one ledger account. A ledger account can only be linked once — already-used accounts are disabled in the dropdown.",,
"Mapping saved.",,
"Mar 23, 2022","मार्च २३, २०२२",
March,मार्च,
"Mark ${0} as submitted?","${0} लाई पेश गरिएको भनी चिन्ह लगाउने हो?",
"Marketing Expenses","मार्केटिङ खर्च",
Match,,
"Match status",,
"Match your columns for ${0}",,
Matched,,
"Matched ref. name",,
"Matched ref. type",,
"Matched to",,
"Matched to ${0} ${1}.",,
"Material Issue","सामग्री निस्कासन",
"Material Receipt","सामग्री रसिद",
"Material Transfer","सामाग्री स्थानान्तरण",
"Max Amount",,
"Max Qty (As Per Stock Unit)",,
Maxed,,
"Maximum Amount should be greater than the Minimum Amount.",,
"Maximum Amount should be lesser than Pricing Rule's Maximum Amount",,
"Maximum Quantity should be greater than the Minimum Quantity.",,
"Maximum Use",,
May,मे,
Memo,,
"Memo / note",,
Memorize…,,
Meter,मिटर,
Million,,
"Min Amount",,
"Min Qty (As Per Stock Unit)",,
"Minimum Amount should be greather than the Pricing Rule's Minimum Amount.",,
"Minimum Amount should be less than the Maximum Amount.",,
"Minimum Quantity should be less than the Maximum Quantity.",,
"Minimum Total Spent",,
Misc,विविध,
Miscellaneous,विविध,
"Miscellaneous Expenses","विविध खर्च",
Mo,मो,
Mobile,,
Modern,,
Modified,परिमार्जित,
"Modified By","द्वारा परिमार्जित",
"Money in",,
"Money out",,
Month-end,,
Monthly,मासिक,
Months,महिनाहरू,
More,थप,
"More Filters","थप फिल्टरहरू",
"More shortcuts will be added soon.","थप सर्टकटहरू चाँडै थपिने छन्।",
"Move is not available for an in-memory company.",,
"Move to",,
Moved,,
"Moved back to For Review.",,
"Movement Type","मुभमेन्ट प्रकार",
"Mutation Id",,
Name,नाम,
Navigate,"नेभिगेट गर्नुहोस्",
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}",,
"Net Total","कुल जम्मा",
"New ${0}","नयाँ ${0}",
"New ${0} ${1}","नयाँ ${0} ${1}",
"New Account","नयाँ खाता",
"New Company","नयाँ कम्पनी",
"New Entry","नयाँ एन्ट्री",
"New Template","नयाँ टेम्प्लेट",
"New manual bank",,
"New transactions are waiting on a sub-account that isn't mapped yet. Map your Plaid sub-account to a bank account so they can show up here.",,
"Next Due Date",,
"Next Due Date must be at least tomorrow (same-day scheduling is not allowed).",,
Nine,,
Nineteen,,
Ninety,,
No,होइन,
"No Display Entries Found","कुनै प्रदर्शन एन्ट्रीहरू भेटिएन",
"No Plaid accounts were returned. Use Refresh for this institution or reconnect the bank if login is required.",,
"No Plaid connections yet. Use Connect Banks via Plaid to link an institution.",,
"No Print Templates not found for entry type ${0}","एन्ट्री प्रकार ${0} को लागि कुनै प्रिन्ट टेम्प्लेट भेटिएन",
"No Value","कुनै मानहरू छैनन्",
"No Values to be Displayed","प्रदर्शन गर्न कुनै मानहरू छैनन्",
"No accounts were deleted.",,
"No bank accounts were returned for this connection.",,
"No bank or credit-card accounts yet. Add one in Chart of Accounts to start reconciling.",,
"No deposits in this period.",,
"No entries found","कुनै एन्ट्रीहरू फेला परेनन्",
"No entries were imported.","कुनै एन्ट्रीहरू आयात गरिएन।",
"No entries yet.",,
"No excluded transactions.",,
"No expenses in this period","यस अवधिमा कुनै खर्च छैन",
"No filters selected","कुनै फिल्टर चयन गरिएको छैन",
"No linked entries found","कुनै लिङ्क गरिएको एन्ट्रीहरू फेला परेनन्",
"No manual banks yet. Add one to start uploading CSV statements.",,
"No recent sync from your bank.",,
"No results found","कुनै परिणाम फेला परेन",
"No results found, disable filters",,
"No reviewed transactions yet.",,
"No rows added. Select a file or add rows.","कुनै पङ्क्तिहरू थपिएका छैनन्। फाइल छान्नुहोस् वा पङ्क्तिहरू थप्नुहोस्।",
"No rows to import.",,
"No stored batches left to re-fetch for this account. Recent history may be incomplete — upload a CSV/OFX if you need older transactions.",,
"No transactions to review. Click Upload file above to import CSV, QBO, or QFX.",,
"No transactions yet","अहिलेसम्म कुनै लेनदेन छैन",
"No withdrawals in this period.",,
No.,,
"Non Active Serial Number ${0} cannot be used as Manufacture raw material","गैर सक्रिय क्रम संख्या ${0} लाई कच्चा माल निर्माणको रूपमा प्रयोग गर्न सकिँदैन",
"Non Active Serial Number ${0} cannot be used for Material Issue","गैर सक्रिय क्रम संख्या ${0} सामग्री मुद्दाको लागि प्रयोग गर्न सकिँदैन",
"Non Active Serial Number ${0} cannot be used for Material Transfer","गैर सक्रिय क्रम संख्या ${0} सामग्री स्थानान्तरणको लागि प्रयोग गर्न सकिँदैन",
"Non Inactive Serial Number ${0} cannot be used for Material Receipt","गैर-निष्क्रिय क्रम संख्या ${0} सामग्री रसिदको लागि प्रयोग गर्न सकिँदैन",
"Non-Inventory Items",,
None,"कुनै पनि छैन",
"Not Found","फेला परेन",
"Not Saved","दाखिल गरिएको छैन",
"Not Submitted","पेश गरिएको छैन",
"Not Transferred","स्थानान्तरण गरिएको छैन",
"Not mapped",,
"Not now",,
Note,,
"Note: This account still has a ${0} balance in your books. You may want to record a transfer to your new bank before archiving.",,
Notes,नोटहरू,
"Nothing new to import.",,
"Nothing new to import. All rows are already on file.",,
"Nothing pending for review for this account.",,
"Nothing to re-fetch in the last ${0} days, or those batches were already deleted from LiveBooks Cloud.",,
November,नोभेम्बर,
"Number Display","नम्बर डिस्प्ले",
"Number Series","संख्या श्रृंखला",
"Number of ${0}","${0} को संख्या",
"Number of Rows","पङ्क्तिहरूको संख्या",
October,अक्टोबर,
"Off: open each account and use Pull bank feed. Categories never post automatically.",,
"Office Equipments","कार्यालय उपकरणहरू",
"Office Maintenance Expenses","कार्यालय मर्मत खर्च",
"Office Rent","कार्यालय भाडा",
"Offline: Using exchange rate from ${0}",,
Okay,हुन्छ,
"Onboarding Complete","अनबोर्डिङ पूरा भयो",
One,,
"Only From or To can be set for Manufacture","केवल बाट वा उत्पादन को लागी सेट गर्न सकिन्छ",
"Only transactions on or before this date appear below.",,
Open,,
"Open Bank Feed",,
"Open Count","खुला गणना",
"Open Documentation","कागजात खोल्नुहोस्",
"Open Folder","फोल्डर खोल्नुहोस्",
"Open LiveBooks Cloud",,
"Open LiveBooks Cloud to verify",,
"Open POS Shift",,
"Open Print View","प्रिन्ट भ्यू खोल्नुहोस्",
"Open Print View if Print is available.","यदि प्रिन्ट उपलब्ध छ भने प्रिन्ट भ्यू खोल्नुहोस्",
"Open Quick Search","द्रुत खोज खोल्नुहोस्",
"Open Report Print View","रिपोर्ट प्रिन्ट भ्यू खोल्नुहोस्",
"Open Sales Invoice List",,
"Open Saved or Submitted Invoice List.",,
"Open the Export Wizard modal","निर्यात विजार्ड मोडल खोल्नुहोस्",
"Open the matched record and decide whether to keep, void, or unreconcile it.",,
"Opening (Cr)","ओपनिङ (क्रे)",
"Opening (Dr)","ओपनिङ (डे)",
"Opening Amount",,
"Opening Amounts",,
"Opening Balance Equity","ओपनिङ ब्यालेन्स इक्विटी",
"Opening Balances","ओपनिङ ब्यालेन्स",
"Opening Cash",,
"Opening Cash Amount can not be negative.",,
"Opening Cash In Denominations",,
"Opening Date",,
"Opening Entry","ओपनिङ एन्ट्री",
"Opening Shift",,
"Opening balance",,
"Opening your LiveBooks Cloud account",,
"Opening your company books. This may take a moment.",,
Operation,,
Opportunity,,
Options,विकल्पहरू,
Orange,सुन्तला,
Organisation,संगठन,
"Out stock",,
Outflow,बहिर्गमन,
Outstanding,"लिन बाँकि",
"Outstanding Amount","लिन बाँकि रकम",
"PDF closing balance",,
POS,,
"POS Closing Shift",,
"POS Counter Cash Account is not set. Please set it on POS Settings",,
"POS Customer",,
"POS Inventory is not set. Please set it on POS Settings",,
"POS Opening Shift",,
"POS Print Template",,
"POS Profile",,
"POS Settings",,
"POS Shift Amount",,
"POS UI",,
"POS Write Off Account is not set. Please set it on POS Settings",,
"POS without stock tracking",,
"Pad Zeros","प्याड शून्य",
Page,पृष्ठ,
Paid,"भुक्तान गरियो",
"Paid ${0}","भुक्तान गरिएको ${0}",
"Paid Change",,
Paisa,,
Parent,प्यारेन्ट,
"Parent Account","प्यारेन्ट खाता",
"Partly Paid",,
"Partly Paid ${0}",,
Party,पार्टी,
"Paste a name and address (e.g. from Shopify). We'll fill the fields below.",,
"Patch Run","प्याच रन",
Pay,तिर्नुहोस्,
"Pay & Print",,
"Pay And Print Button Colour",,
"Pay Button Colour",,
Payable,"भुक्तान योग्य",
Payables,,
Payee,,
"Payee and amount are required.",,
"Payee is required.",,
"Payee, accounts, and amount are required.",,
Payload,,
Payment,भुक्तानी,
"Payment ${0} is Saved",,
"Payment For","लागि भुक्तानी",
"Payment Method","भुक्तानी विधि",
"Payment No","भुक्तानी नं",
"Payment Number Series","भुक्तानी नम्बर श्रृंखला",
"Payment Print Template","भुक्तानी प्रिन्ट टेम्प्लेट",
"Payment Reference","भुक्तानी सन्दर्भ",
"Payment Type","भुक्तानी प्रकार",
"Payment amount cannot be ${0}.","भुक्तानी रकम ${0} हुन सक्दैन।",
"Payment amount cannot be less than zero.","भुक्तानी रकम शून्य भन्दा कम हुन सक्दैन।",
"Payment amount cannot exceed ${0}.","भुक्तानी रकम ${0} भन्दा बढी हुन सक्दैन।",
"Payment amount: ${0} should be greater than 0.","भुक्तानी रकम: ${0} ० भन्दा बढी हुनुपर्छ।",
"Payment amount: ${0} should be less than Outstanding amount: ${1}.","भुक्तानी रकम: ${0} बाँकी रकम भन्दा कम हुनुपर्छ: ${1}।",
"Payment method",,
"Payment method is required.",,
"Payment of ${0} will be made from account ""${1}"" to account ""${2}"" on Submit.","${0} को भुक्तानी खाता ""${1}"" बाट ""${2}"" खातामा पेस गर्दा गरिनेछ।",
Payments,भुक्तानीहरू,
"Payments (Payables)",,
"Payments (Receivables)",,
"Payroll Payable","पेरोल भुक्तानी योग्य",
"Pending Plaid transaction id",,
"Pending qty. ${0}","विचाराधीन मात्रा ${0}",
"Per-company cached FX rates (JSON) for offline use.",,
"Period end and ending balance come from your bank PDF. Beginning balance is from your last completed reconcile.",,
"Period ending",,
Periodicity,आवधिकता,
Phase,,
Phone,फोन,
"Pick Columns","स्तम्भहरू छान्नुहोस्",
"Pick Import Columns","आयात स्तम्भहरू छान्नुहोस्",
"Pick a category before adding to the ledger.",,
"Pick a category…",,
Pink,गुलाबी,
Place,स्थान,
"Place of supply","आपूर्ति गर्ने ठाउँ",
Plaid,,
"Plaid account id",,
"Plaid account label",,
"Plaid bank account map",,
"Plaid batch apply journal",,
"Plaid connection",,
"Plaid connection not found (it may already be disconnected).",,
"Plaid delta kind",,
"Plaid item id",,
"Plaid later removed this transaction. Your books were not changed automatically — compare to your bank if amounts look off.",,
"Plaid pending",,
"Plaid removed",,
"Plaid statement (PDF)",,
"Plaid statements (cloud)",,
"Plaid transaction_id while pending; cleared when posted.",,
"Plaid transactions window",,
"Plants and Machineries","प्लाण्टस् र मेसिनरी",
"Please Wait","कृपया पर्खनुहोस्",
"Please add a customer before saving",,
"Please add items",,
"Please check Key Hints for valid key names","कृपया मान्य कुञ्जी नामहरूको लागि कुञ्जी संकेतहरू जाँच गर्नुहोस्",
"Please create a ${0} entry to view Template Preview.","टेम्प्लेट पूर्वावलोकन हेर्नको लागि कृपया ${0} एन्ट्री सिर्जना गर्नुहोस्।",
"Please fill all values.","कृपया सबै मानहरू भर्नुहोस्।",
"Please restart and try again.","कृपया पुन: सुरु गर्नुहोस् र पुन: प्रयास गर्नुहोस्।",
"Please select a Print Template","कृपया प्रिन्ट टेम्प्लेट छान्नुहोस्",
"Please select a batch first",,
"Please select a customer",,
"Please select a payment method before proceeding with payment.",,
"Please select a payment method before submitting.",,
"Please select a valid reference type.","कृपया वैध सन्दर्भ प्रकार छान्नुहोस्।",
"Please set GSTIN in General Settings.","कृपया सामान्य सेटिङहरूमा GSTIN सेट गर्नुहोस्।",
"Please set Round Off Account in the Settings.","कृपया सेटिङहरूमा राउन्ड अफ खाता सेट गर्नुहोस्।",
"Please set a Display Doc","कृपया डिस्प्ले कागजात सेट गर्नुहोस्",
"Please wait a moment and try again.",,
"Point of Sale",,
"Points must be greater than 0",,
"Points must be greather than 0",,
"Pos Print Width",,
"Pos Ui",,
"Possible duplicate",,
"Postal Code","हुलाक कोड",
"Postal Expenses","हुलाक खर्च",
"Posting Date","पोस्टिङ मिति",
Prefix,प्रिफिक्स,
Preview,,
"Price Discount",,
"Price Discount Scheme",,
"Price Discount Type",,
"Price List","मूल्य सूचि",
"Price List Item","मूल्य सूची वस्तु",
"Pricing Rule",,
"Pricing Rule Detail",,
"Pricing Rule Item",,
"Prime Bank","प्राइम बैंक",
Print,"प्रिन्ट गर्नुहोस्",
"Print ${0}","प्रिन्ट गर्नुहोस् ${0}",
"Print Failed",,
"Print Settings","प्रिन्ट सेटिङ्हरू",
"Print Setup","प्रिन्ट सेटअप",
"Print Successful",,
"Print Template","प्रिन्ट टेम्प्लेट",
"Print Template Name not set","प्रिन्ट टेम्प्लेट नाम सेट गरिएको छैन",
"Print Template is empty","प्रिन्ट टेम्प्लेट खाली छ",
"Print Templates","प्रिन्ट टेम्प्लेटहरू",
"Print View","प्रिन्ट भ्यू",
"Print and Stationery","प्रिन्ट र स्टेशनरी",
Priority,,
Proceed,,
Product,उत्पादन,
"Product Discount",,
"Product Discount Scheme",,
Profile,,
"Profit And Loss","नाफा र घाटा",
"Profit and Loss","नाफा र घाटा",
"Pull anyway",,
"Pull bank feed",,
"Pull failed.",,
Pulling…,,
Purchase,खरिद,
"Purchase Acc.","खरिद खाता",
"Purchase Amount",,
"Purchase Invoice","खरिद बीजक",
"Purchase Invoice Item","खरिद बीजक वस्तु",
"Purchase Invoice Number Series","खरीद बीजक नम्बर श्रृंखला",
"Purchase Invoice Print Template","खरिद बीजक प्रिन्ट टेम्प्लेट",
"Purchase Invoice Terms","खरीद बीजक सर्तहरू",
"Purchase Invoices","खरीद बीजकहरू",
"Purchase Item","वस्तु खरिद",
"Purchase Item Created","खरिद वस्तु सिर्जना गरियो",
"Purchase Items","खरिद वस्तुहरू",
"Purchase Payment","खरिद भुक्तानी",
"Purchase Payment Account","खरिद भुक्तानी खाता",
"Purchase Payments","खरिद भुक्तानीहरू",
"Purchase Receipt","खरिद रसिद",
"Purchase Receipt Item","खरिद रसिद वस्तु",
"Purchase Receipt Location","खरीद रसिद स्थान",
"Purchase Receipt Number Series","खरीद रसिद नम्बर श्रृंखला",
"Purchase Receipt Print Template","खरीद रसिद प्रिन्ट टेम्प्लेट",
"Purchase Receipt Terms","खरीद रसिद सर्तहरू",
Purchases,खरिदहरू,
Purple,बैजनी,
Purpose,उद्देश्य,
Qty,,
"Qty in Batch",,
"Qty. ${0}","मात्रा ${0}",
"Qty. in Transfer Unit","स्थानान्तरण एकाइमा मात्रा",
Quantity,मात्रा,
"Quantity (${0}) has to be greater than zero","मात्रा (${0}) शून्य भन्दा ठूलो हुनुपर्छ",
"Quantity and Amount",,
"Quantity must be greater than zero.",,
"Quantity needs to be set","मात्रा सेट गर्न आवश्यक छ",
Quarterly,त्रैमासिक,
Quarters,त्रैमासिक,
"Quick Search","द्रुत खोज",
"Quick edit error: ${0} entry has no name.","द्रुत सम्पादन त्रुटि: ${0} एन्ट्रीको कुनै नाम छैन।",
Quotation,,
Quote,,
"Quote Reference",,
Quotes,,
Rate,दर,
"Rate (${0}) cannot be less zero.","दर (${0}) शून्य भन्दा कम हुन सक्दैन।",
"Rate (${0}) has to be greater than zero","दर (${0}) शून्य भन्दा बढी हुनुपर्छ",
"Rate can't be negative.","दर ऋणात्मक हुन सक्दैन।",
"Rate needs to be set","दर तोक्नुपर्छ",
"Raw Value: ${0}","कच्चा मान: ${0}",
Re-fetch,,
"Re-fetch failed.",,
"Re-fetch missing bank data?",,
"Re-fetch missing data",,
Re-fetching…,,
"Re-opened ${0} batch(es). Open Bank Account Activity for each mapped account to merge them into For Review.",,
"Reactivate feed",,
"Reactivate this feed before saving or changing the mapping.",,
Ready,,
Reason,,
Receivable,"प्राप्त गर्न सकिने",
Receivables,,
Receive,"प्राप्त गर्नुहोस्",
Recent,,
Reconcile,,
Reconciled,,
"Reconciled ${0} transactions for ${1}.",,
"Reconciled on",,
"Reconciled transaction",,
Reconciliation,,
"Reconciliation Line",,
"Reconciliation reopened.",,
"Reconnect bank",,
"Reconnect bank when Plaid needs you to sign in again for that institution.",,
"Reconnect failed",,
"Recurring Transaction",,
"Recurring Transactions",,
"Recurring transaction saved",,
"Recurse Every (As Per Transaction Unit)",,
Red,रातो,
"Redeem Loyalty Points",,
"Ref Name","सन्दर्भ नाम",
"Ref Type","सन्दर्भ प्रकार",
"Ref. / Check No.","सन्दर्भ / चेक नम्बर",
"Ref. Date","सन्दर्भ मिति",
